day,hour,request_count,is_anomaly,threshold_high,threshold_low,mean
16/Aug/1995,01,1379,NORMAL,5517,0,2527
16/Aug/1995,02,1098,NORMAL,5517,0,2527
16/Aug/1995,03,1074,NORMAL,5517,0,2527
16/Aug/1995,04,830,NORMAL,5517,0,2527
16/Aug/1995,05,835,NORMAL,5517,0,2527
16/Aug/1995,06,1079,NORMAL,5517,0,2527
16/Aug/1995,07,1681,NORMAL,5517,0,2527
16/Aug/1995,08,2338,NORMAL,5517,0,2527
16/Aug/1995,09,2909,NORMAL,5517,0,2527
16/Aug/1995,10,3386,NORMAL,5517,0,2527
16/Aug/1995,11,3590,NORMAL,5517,0,2527
16/Aug/1995,12,3579,NORMAL,5517,0,2527
16/Aug/1995,13,3930,NORMAL,5517,0,2527
16/Aug/1995,14,4178,NORMAL,5517,0,2527
16/Aug/1995,15,3943,NORMAL,5517,0,2527
16/Aug/1995,16,3498,NORMAL,5517,0,2527
16/Aug/1995,17,3040,NORMAL,5517,0,2527
16/Aug/1995,18,2406,NORMAL,5517,0,2527
16/Aug/1995,19,2252,NORMAL,5517,0,2527
16/Aug/1995,20,2042,NORMAL,5517,0,2527
16/Aug/1995,21,2331,NORMAL,5517,0,2527
16/Aug/1995,22,1968,NORMAL,5517,0,2527
16/Aug/1995,23,1851,NORMAL,5517,0,2527
16/Jul/1995,00,2068,NORMAL,5517,0,2527
16/Jul/1995,01,2083,NORMAL,5517,0,2527
16/Jul/1995,02,1285,NORMAL,5517,0,2527
16/Jul/1995,03,844,NORMAL,5517,0,2527
16/Jul/1995,04,758,NORMAL,5517,0,2527
16/Jul/1995,05,561,NORMAL,5517,0,2527
16/Jul/1995,06,876,NORMAL,5517,0,2527
16/Jul/1995,07,742,NORMAL,5517,0,2527
16/Jul/1995,08,1010,NORMAL,5517,0,2527
16/Jul/1995,09,1396,NORMAL,5517,0,2527
16/Jul/1995,10,1646,NORMAL,5517,0,2527
16/Jul/1995,11,1964,NORMAL,5517,0,2527
16/Jul/1995,12,2283,NORMAL,5517,0,2527
16/Jul/1995,13,2638,NORMAL,5517,0,2527
16/Jul/1995,14,3006,NORMAL,5517,0,2527
16/Jul/1995,15,2644,NORMAL,5517,0,2527
16/Jul/1995,16,2481,NORMAL,5517,0,2527
16/Jul/1995,17,2886,NORMAL,5517,0,2527
16/Jul/1995,18,2643,NORMAL,5517,0,2527
16/Jul/1995,19,3014,NORMAL,5517,0,2527
16/Jul/1995,20,2733,NORMAL,5517,0,2527
16/Jul/1995,21,2805,NORMAL,5517,0,2527
16/Jul/1995,22,3000,NORMAL,5517,0,2527
16/Jul/1995,23,2480,NORMAL,5517,0,2527
17/Aug/1995,00,1511,NORMAL,5517,0,2527
17/Aug/1995,01,1317,NORMAL,5517,0,2527
17/Aug/1995,02,1016,NORMAL,5517,0,2527
17/Aug/1995,03,743,NORMAL,5517,0,2527
17/Aug/1995,04,1098,NORMAL,5517,0,2527
17/Aug/1995,05,811,NORMAL,5517,0,2527
17/Aug/1995,06,917,NORMAL,5517,0,2527
17/Aug/1995,07,1843,NORMAL,5517,0,2527
17/Aug/1995,08,2630,NORMAL,5517,0,2527
17/Aug/1995,09,3072,NORMAL,5517,0,2527
17/Aug/1995,10,3691,NORMAL,5517,0,2527
17/Aug/1995,11,3477,NORMAL,5517,0,2527
17/Aug/1995,12,4047,NORMAL,5517,0,2527
17/Aug/1995,13,4034,NORMAL,5517,0,2527
17/Aug/1995,14,4061,NORMAL,5517,0,2527
17/Aug/1995,15,4638,NORMAL,5517,0,2527
17/Aug/1995,16,4086,NORMAL,5517,0,2527
17/Aug/1995,17,3104,NORMAL,5517,0,2527
17/Aug/1995,18,2544,NORMAL,5517,0,2527
17/Aug/1995,19,2369,NORMAL,5517,0,2527
17/Aug/1995,20,2328,NORMAL,5517,0,2527
17/Aug/1995,21,1949,NORMAL,5517,0,2527
17/Aug/1995,22,1864,NORMAL,5517,0,2527
17/Aug/1995,23,1830,NORMAL,5517,0,2527
17/Jul/1995,00,2053,NORMAL,5517,0,2527
17/Jul/1995,01,1677,NORMAL,5517,0,2527
17/Jul/1995,02,1066,NORMAL,5517,0,2527
17/Jul/1995,03,1111,NORMAL,5517,0,2527
17/Jul/1995,04,1246,NORMAL,5517,0,2527
17/Jul/1995,05,970,NORMAL,5517,0,2527
17/Jul/1995,06,958,NORMAL,5517,0,2527
17/Jul/1995,07,1851,NORMAL,5517,0,2527
17/Jul/1995,08,2680,NORMAL,5517,0,2527
17/Jul/1995,09,3962,NORMAL,5517,0,2527
17/Jul/1995,10,4511,NORMAL,5517,0,2527
17/Jul/1995,11,4777,NORMAL,5517,0,2527
17/Jul/1995,12,4825,NORMAL,5517,0,2527
17/Jul/1995,13,4998,NORMAL,5517,0,2527
17/Jul/1995,14,6424,HIGH,5517,0,2527
17/Jul/1995,15,5301,NORMAL,5517,0,2527
17/Jul/1995,16,5428,NORMAL,5517,0,2527
17/Jul/1995,17,3981,NORMAL,5517,0,2527
17/Jul/1995,18,3385,NORMAL,5517,0,2527
17/Jul/1995,19,2742,NORMAL,5517,0,2527
17/Jul/1995,20,2553,NORMAL,5517,0,2527
17/Jul/1995,21,3170,NORMAL,5517,0,2527
17/Jul/1995,22,2896,NORMAL,5517,0,2527
17/Jul/1995,23,2411,NORMAL,5517,0,2527
18/Aug/1995,00,1268,NORMAL,5517,0,2527
18/Aug/1995,01,1622,NORMAL,5517,0,2527
18/Aug/1995,02,1148,NORMAL,5517,0,2527
18/Aug/1995,03,1131,NORMAL,5517,0,2527
18/Aug/1995,04,931,NORMAL,5517,0,2527
18/Aug/1995,05,936,NORMAL,5517,0,2527
18/Aug/1995,06,1040,NORMAL,5517,0,2527
18/Aug/1995,07,1758,NORMAL,5517,0,2527
18/Aug/1995,08,2672,NORMAL,5517,0,2527
18/Aug/1995,09,2973,NORMAL,5517,0,2527
18/Aug/1995,10,3487,NORMAL,5517,0,2527
18/Aug/1995,11,3757,NORMAL,5517,0,2527
18/Aug/1995,12,3648,NORMAL,5517,0,2527
18/Aug/1995,13,4320,NORMAL,5517,0,2527
18/Aug/1995,14,4046,NORMAL,5517,0,2527
18/Aug/1995,15,4257,NORMAL,5517,0,2527
18/Aug/1995,16,3706,NORMAL,5517,0,2527
18/Aug/1995,17,2860,NORMAL,5517,0,2527
18/Aug/1995,18,2056,NORMAL,5517,0,2527
18/Aug/1995,19,1765,NORMAL,5517,0,2527
18/Aug/1995,20,1640,NORMAL,5517,0,2527
18/Aug/1995,21,1729,NORMAL,5517,0,2527
18/Aug/1995,22,1894,NORMAL,5517,0,2527
18/Aug/1995,23,1600,NORMAL,5517,0,2527
18/Jul/1995,00,2291,NORMAL,5517,0,2527
18/Jul/1995,01,1790,NORMAL,5517,0,2527
18/Jul/1995,02,1670,NORMAL,5517,0,2527
18/Jul/1995,03,792,NORMAL,5517,0,2527
18/Jul/1995,04,316,NORMAL,5517,0,2527
18/Jul/1995,05,409,NORMAL,5517,0,2527
18/Jul/1995,06,371,NORMAL,5517,0,2527
18/Jul/1995,07,944,NORMAL,5517,0,2527
18/Jul/1995,08,2279,NORMAL,5517,0,2527
18/Jul/1995,09,3403,NORMAL,5517,0,2527
18/Jul/1995,10,3235,NORMAL,5517,0,2527
18/Jul/1995,11,3688,NORMAL,5517,0,2527
18/Jul/1995,12,4723,NORMAL,5517,0,2527
18/Jul/1995,13,5103,NORMAL,5517,0,2527
18/Jul/1995,14,4681,NORMAL,5517,0,2527
18/Jul/1995,15,5426,NORMAL,5517,0,2527
18/Jul/1995,16,5474,NORMAL,5517,0,2527
18/Jul/1995,17,2718,NORMAL,5517,0,2527
18/Jul/1995,18,2535,NORMAL,5517,0,2527
18/Jul/1995,19,3252,NORMAL,5517,0,2527
18/Jul/1995,20,2352,NORMAL,5517,0,2527
18/Jul/1995,21,2433,NORMAL,5517,0,2527
18/Jul/1995,22,1970,NORMAL,5517,0,2527
18/Jul/1995,23,2410,NORMAL,5517,0,2527
19/Aug/1995,00,1628,NORMAL,5517,0,2527
19/Aug/1995,01,964,NORMAL,5517,0,2527
19/Aug/1995,02,1184,NORMAL,5517,0,2527
19/Aug/1995,03,1029,NORMAL,5517,0,2527
19/Aug/1995,04,746,NORMAL,5517,0,2527
19/Aug/1995,05,618,NORMAL,5517,0,2527
19/Aug/1995,06,820,NORMAL,5517,0,2527
19/Aug/1995,07,924,NORMAL,5517,0,2527
19/Aug/1995,08,1079,NORMAL,5517,0,2527
19/Aug/1995,09,1346,NORMAL,5517,0,2527
19/Aug/1995,10,1509,NORMAL,5517,0,2527
19/Aug/1995,11,1515,NORMAL,5517,0,2527
19/Aug/1995,12,1510,NORMAL,5517,0,2527
19/Aug/1995,13,1411,NORMAL,5517,0,2527
19/Aug/1995,14,1977,NORMAL,5517,0,2527
19/Aug/1995,15,1726,NORMAL,5517,0,2527
19/Aug/1995,16,1544,NORMAL,5517,0,2527
19/Aug/1995,17,1639,NORMAL,5517,0,2527
19/Aug/1995,18,1334,NORMAL,5517,0,2527
19/Aug/1995,19,1390,NORMAL,5517,0,2527
19/Aug/1995,20,1516,NORMAL,5517,0,2527
19/Aug/1995,21,1531,NORMAL,5517,0,2527
19/Aug/1995,22,1524,NORMAL,5517,0,2527
19/Aug/1995,23,1628,NORMAL,5517,0,2527
19/Jul/1995,00,1816,NORMAL,5517,0,2527
19/Jul/1995,01,1631,NORMAL,5517,0,2527
19/Jul/1995,02,1470,NORMAL,5517,0,2527
19/Jul/1995,03,1363,NORMAL,5517,0,2527
19/Jul/1995,04,1485,NORMAL,5517,0,2527
19/Jul/1995,05,1093,NORMAL,5517,0,2527
19/Jul/1995,06,1450,NORMAL,5517,0,2527
19/Jul/1995,07,2259,NORMAL,5517,0,2527
19/Jul/1995,08,3045,NORMAL,5517,0,2527
19/Jul/1995,09,3689,NORMAL,5517,0,2527
19/Jul/1995,10,4494,NORMAL,5517,0,2527
19/Jul/1995,11,4893,NORMAL,5517,0,2527
19/Jul/1995,12,5163,NORMAL,5517,0,2527
19/Jul/1995,13,4639,NORMAL,5517,0,2527
19/Jul/1995,14,4938,NORMAL,5517,0,2527
19/Jul/1995,15,5297,NORMAL,5517,0,2527
19/Jul/1995,16,4505,NORMAL,5517,0,2527
19/Jul/1995,17,4228,NORMAL,5517,0,2527
19/Jul/1995,18,3061,NORMAL,5517,0,2527
19/Jul/1995,19,2805,NORMAL,5517,0,2527
19/Jul/1995,20,2888,NORMAL,5517,0,2527
19/Jul/1995,21,2483,NORMAL,5517,0,2527
19/Jul/1995,22,1880,NORMAL,5517,0,2527
19/Jul/1995,23,2162,NORMAL,5517,0,2527
20/Aug/1995,00,1651,NORMAL,5517,0,2527
20/Aug/1995,01,1354,NORMAL,5517,0,2527
20/Aug/1995,02,847,NORMAL,5517,0,2527
20/Aug/1995,03,910,NORMAL,5517,0,2527
20/Aug/1995,04,718,NORMAL,5517,0,2527
20/Aug/1995,05,577,NORMAL,5517,0,2527
20/Aug/1995,06,502,NORMAL,5517,0,2527
20/Aug/1995,07,849,NORMAL,5517,0,2527
20/Aug/1995,08,869,NORMAL,5517,0,2527
20/Aug/1995,09,1291,NORMAL,5517,0,2527
20/Aug/1995,10,1668,NORMAL,5517,0,2527
20/Aug/1995,11,1509,NORMAL,5517,0,2527
20/Aug/1995,12,1709,NORMAL,5517,0,2527
20/Aug/1995,13,1678,NORMAL,5517,0,2527
20/Aug/1995,14,1704,NORMAL,5517,0,2527
20/Aug/1995,15,1594,NORMAL,5517,0,2527
20/Aug/1995,16,1985,NORMAL,5517,0,2527
20/Aug/1995,17,1592,NORMAL,5517,0,2527
20/Aug/1995,18,1601,NORMAL,5517,0,2527
20/Aug/1995,19,1518,NORMAL,5517,0,2527
20/Aug/1995,20,1617,NORMAL,5517,0,2527
20/Aug/1995,21,1570,NORMAL,5517,0,2527
20/Aug/1995,22,1705,NORMAL,5517,0,2527
20/Aug/1995,23,1930,NORMAL,5517,0,2527
20/Jul/1995,00,1970,NORMAL,5517,0,2527
20/Jul/1995,01,1650,NORMAL,5517,0,2527
20/Jul/1995,02,1673,NORMAL,5517,0,2527
20/Jul/1995,03,1099,NORMAL,5517,0,2527
20/Jul/1995,04,918,NORMAL,5517,0,2527
20/Jul/1995,05,989,NORMAL,5517,0,2527
20/Jul/1995,06,956,NORMAL,5517,0,2527
20/Jul/1995,07,2112,NORMAL,5517,0,2527
20/Jul/1995,08,3107,NORMAL,5517,0,2527
20/Jul/1995,09,3507,NORMAL,5517,0,2527
20/Jul/1995,10,4228,NORMAL,5517,0,2527
20/Jul/1995,11,4415,NORMAL,5517,0,2527
20/Jul/1995,12,5177,NORMAL,5517,0,2527
20/Jul/1995,13,4311,NORMAL,5517,0,2527
20/Jul/1995,14,4561,NORMAL,5517,0,2527
20/Jul/1995,15,4864,NORMAL,5517,0,2527
20/Jul/1995,16,4619,NORMAL,5517,0,2527
20/Jul/1995,17,3910,NORMAL,5517,0,2527
20/Jul/1995,18,2088,NORMAL,5517,0,2527
20/Jul/1995,19,1866,NORMAL,5517,0,2527
20/Jul/1995,20,2038,NORMAL,5517,0,2527
20/Jul/1995,21,2103,NORMAL,5517,0,2527
20/Jul/1995,22,2288,NORMAL,5517,0,2527
20/Jul/1995,23,2140,NORMAL,5517,0,2527
21/Aug/1995,00,1691,NORMAL,5517,0,2527
21/Aug/1995,01,1585,NORMAL,5517,0,2527
21/Aug/1995,02,1215,NORMAL,5517,0,2527
21/Aug/1995,03,1062,NORMAL,5517,0,2527
21/Aug/1995,04,859,NORMAL,5517,0,2527
21/Aug/1995,05,1111,NORMAL,5517,0,2527
21/Aug/1995,06,1090,NORMAL,5517,0,2527
21/Aug/1995,07,1470,NORMAL,5517,0,2527
21/Aug/1995,08,2021,NORMAL,5517,0,2527
21/Aug/1995,09,2400,NORMAL,5517,0,2527
21/Aug/1995,10,2998,NORMAL,5517,0,2527
21/Aug/1995,11,3694,NORMAL,5517,0,2527
21/Aug/1995,12,4555,NORMAL,5517,0,2527
21/Aug/1995,13,3634,NORMAL,5517,0,2527
21/Aug/1995,14,3218,NORMAL,5517,0,2527
21/Aug/1995,15,4213,NORMAL,5517,0,2527
21/Aug/1995,16,4020,NORMAL,5517,0,2527
21/Aug/1995,17,3057,NORMAL,5517,0,2527
21/Aug/1995,18,2690,NORMAL,5517,0,2527
21/Aug/1995,19,1880,NORMAL,5517,0,2527
21/Aug/1995,20,2068,NORMAL,5517,0,2527
21/Aug/1995,21,2015,NORMAL,5517,0,2527
21/Aug/1995,22,1442,NORMAL,5517,0,2527
21/Aug/1995,23,1533,NORMAL,5517,0,2527
21/Jul/1995,00,1649,NORMAL,5517,0,2527
21/Jul/1995,01,1206,NORMAL,5517,0,2527
21/Jul/1995,02,1419,NORMAL,5517,0,2527
21/Jul/1995,03,1051,NORMAL,5517,0,2527
21/Jul/1995,04,889,NORMAL,5517,0,2527
21/Jul/1995,05,1140,NORMAL,5517,0,2527
21/Jul/1995,06,1174,NORMAL,5517,0,2527
21/Jul/1995,07,2489,NORMAL,5517,0,2527
21/Jul/1995,08,3667,NORMAL,5517,0,2527
21/Jul/1995,09,4084,NORMAL,5517,0,2527
21/Jul/1995,10,3995,NORMAL,5517,0,2527
21/Jul/1995,11,4292,NORMAL,5517,0,2527
21/Jul/1995,12,4273,NORMAL,5517,0,2527
21/Jul/1995,13,5750,HIGH,5517,0,2527
21/Jul/1995,14,4713,NORMAL,5517,0,2527
21/Jul/1995,15,4106,NORMAL,5517,0,2527
21/Jul/1995,16,4020,NORMAL,5517,0,2527
21/Jul/1995,17,3437,NORMAL,5517,0,2527
21/Jul/1995,18,1780,NORMAL,5517,0,2527
21/Jul/1995,19,1736,NORMAL,5517,0,2527
21/Jul/1995,20,1661,NORMAL,5517,0,2527
21/Jul/1995,21,2356,NORMAL,5517,0,2527
21/Jul/1995,22,1787,NORMAL,5517,0,2527
21/Jul/1995,23,1953,NORMAL,5517,0,2527
22/Aug/1995,00,1572,NORMAL,5517,0,2527
22/Aug/1995,01,1135,NORMAL,5517,0,2527
22/Aug/1995,02,929,NORMAL,5517,0,2527
22/Aug/1995,03,1146,NORMAL,5517,0,2527
22/Aug/1995,04,893,NORMAL,5517,0,2527
22/Aug/1995,05,850,NORMAL,5517,0,2527
22/Aug/1995,06,991,NORMAL,5517,0,2527
22/Aug/1995,07,1854,NORMAL,5517,0,2527
22/Aug/1995,08,2401,NORMAL,5517,0,2527
22/Aug/1995,09,3074,NORMAL,5517,0,2527
22/Aug/1995,10,2772,NORMAL,5517,0,2527
22/Aug/1995,11,3743,NORMAL,5517,0,2527
22/Aug/1995,12,4199,NORMAL,5517,0,2527
22/Aug/1995,13,4433,NORMAL,5517,0,2527
22/Aug/1995,14,3882,NORMAL,5517,0,2527
22/Aug/1995,15,4283,NORMAL,5517,0,2527
22/Aug/1995,16,4366,NORMAL,5517,0,2527
22/Aug/1995,17,3076,NORMAL,5517,0,2527
22/Aug/1995,18,2520,NORMAL,5517,0,2527
22/Aug/1995,19,2062,NORMAL,5517,0,2527
22/Aug/1995,20,2010,NORMAL,5517,0,2527
22/Aug/1995,21,2089,NORMAL,5517,0,2527
22/Aug/1995,22,1836,NORMAL,5517,0,2527
22/Aug/1995,23,1642,NORMAL,5517,0,2527
22/Jul/1995,00,1591,NORMAL,5517,0,2527
22/Jul/1995,01,1764,NORMAL,5517,0,2527
22/Jul/1995,02,1123,NORMAL,5517,0,2527
22/Jul/1995,03,984,NORMAL,5517,0,2527
22/Jul/1995,04,943,NORMAL,5517,0,2527
22/Jul/1995,05,758,NORMAL,5517,0,2527
22/Jul/1995,06,674,NORMAL,5517,0,2527
22/Jul/1995,07,896,NORMAL,5517,0,2527
22/Jul/1995,08,1468,NORMAL,5517,0,2527
22/Jul/1995,09,1120,NORMAL,5517,0,2527
22/Jul/1995,10,1358,NORMAL,5517,0,2527
22/Jul/1995,11,1501,NORMAL,5517,0,2527
22/Jul/1995,12,1956,NORMAL,5517,0,2527
22/Jul/1995,13,1837,NORMAL,5517,0,2527
22/Jul/1995,14,2059,NORMAL,5517,0,2527
22/Jul/1995,15,2207,NORMAL,5517,0,2527
22/Jul/1995,16,2303,NORMAL,5517,0,2527
22/Jul/1995,17,1746,NORMAL,5517,0,2527
22/Jul/1995,18,1645,NORMAL,5517,0,2527
22/Jul/1995,19,1042,NORMAL,5517,0,2527
22/Jul/1995,20,1402,NORMAL,5517,0,2527
22/Jul/1995,21,1281,NORMAL,5517,0,2527
22/Jul/1995,22,1480,NORMAL,5517,0,2527
22/Jul/1995,23,2118,NORMAL,5517,0,2527
23/Aug/1995,00,1503,NORMAL,5517,0,2527
23/Aug/1995,01,1093,NORMAL,5517,0,2527
23/Aug/1995,02,1155,NORMAL,5517,0,2527
23/Aug/1995,03,1107,NORMAL,5517,0,2527
23/Aug/1995,04,902,NORMAL,5517,0,2527
23/Aug/1995,05,929,NORMAL,5517,0,2527
23/Aug/1995,06,1350,NORMAL,5517,0,2527
23/Aug/1995,07,1730,NORMAL,5517,0,2527
23/Aug/1995,08,2646,NORMAL,5517,0,2527
23/Aug/1995,09,2848,NORMAL,5517,0,2527
23/Aug/1995,10,2903,NORMAL,5517,0,2527
23/Aug/1995,11,3662,NORMAL,5517,0,2527
23/Aug/1995,12,4422,NORMAL,5517,0,2527
23/Aug/1995,13,4339,NORMAL,5517,0,2527
23/Aug/1995,14,3946,NORMAL,5517,0,2527
23/Aug/1995,15,4369,NORMAL,5517,0,2527
23/Aug/1995,16,4572,NORMAL,5517,0,2527
23/Aug/1995,17,2845,NORMAL,5517,0,2527
23/Aug/1995,18,2456,NORMAL,5517,0,2527
23/Aug/1995,19,2200,NORMAL,5517,0,2527
23/Aug/1995,20,2150,NORMAL,5517,0,2527
23/Aug/1995,21,1331,NORMAL,5517,0,2527
23/Aug/1995,22,1850,NORMAL,5517,0,2527
23/Aug/1995,23,1789,NORMAL,5517,0,2527
23/Jul/1995,00,1813,NORMAL,5517,0,2527
23/Jul/1995,01,1579,NORMAL,5517,0,2527
23/Jul/1995,02,1324,NORMAL,5517,0,2527
23/Jul/1995,03,915,NORMAL,5517,0,2527
23/Jul/1995,04,900,NORMAL,5517,0,2527
23/Jul/1995,05,818,NORMAL,5517,0,2527
23/Jul/1995,06,671,NORMAL,5517,0,2527
23/Jul/1995,07,472,NORMAL,5517,0,2527
23/Jul/1995,08,1341,NORMAL,5517,0,2527
23/Jul/1995,09,1301,NORMAL,5517,0,2527
23/Jul/1995,10,1299,NORMAL,5517,0,2527
23/Jul/1995,11,1605,NORMAL,5517,0,2527
23/Jul/1995,12,1568,NORMAL,5517,0,2527
23/Jul/1995,13,1820,NORMAL,5517,0,2527
23/Jul/1995,14,1964,NORMAL,5517,0,2527
23/Jul/1995,15,2146,NORMAL,5517,0,2527
23/Jul/1995,16,2169,NORMAL,5517,0,2527
23/Jul/1995,17,2171,NORMAL,5517,0,2527
23/Jul/1995,18,1836,NORMAL,5517,0,2527
23/Jul/1995,19,1922,NORMAL,5517,0,2527
23/Jul/1995,20,2423,NORMAL,5517,0,2527
23/Jul/1995,21,2592,NORMAL,5517,0,2527
23/Jul/1995,22,2406,NORMAL,5517,0,2527
23/Jul/1995,23,2140,NORMAL,5517,0,2527
24/Aug/1995,00,1412,NORMAL,5517,0,2527
24/Aug/1995,01,1064,NORMAL,5517,0,2527
24/Aug/1995,02,860,NORMAL,5517,0,2527
24/Aug/1995,03,670,NORMAL,5517,0,2527
24/Aug/1995,04,595,NORMAL,5517,0,2527
24/Aug/1995,05,634,NORMAL,5517,0,2527
24/Aug/1995,06,900,NORMAL,5517,0,2527
24/Aug/1995,07,1462,NORMAL,5517,0,2527
24/Aug/1995,08,2492,NORMAL,5517,0,2527
24/Aug/1995,09,2778,NORMAL,5517,0,2527
24/Aug/1995,10,3835,NORMAL,5517,0,2527
24/Aug/1995,11,3911,NORMAL,5517,0,2527
24/Aug/1995,12,4259,NORMAL,5517,0,2527
24/Aug/1995,13,2709,NORMAL,5517,0,2527
24/Aug/1995,14,2596,NORMAL,5517,0,2527
24/Aug/1995,15,4095,NORMAL,5517,0,2527
24/Aug/1995,16,3526,NORMAL,5517,0,2527
24/Aug/1995,17,2785,NORMAL,5517,0,2527
24/Aug/1995,18,2520,NORMAL,5517,0,2527
24/Aug/1995,19,1890,NORMAL,5517,0,2527
24/Aug/1995,20,2065,NORMAL,5517,0,2527
24/Aug/1995,21,1927,NORMAL,5517,0,2527
24/Aug/1995,22,2048,NORMAL,5517,0,2527
24/Aug/1995,23,1517,NORMAL,5517,0,2527
24/Jul/1995,00,1827,NORMAL,5517,0,2527
24/Jul/1995,01,1219,NORMAL,5517,0,2527
24/Jul/1995,02,1211,NORMAL,5517,0,2527
24/Jul/1995,03,946,NORMAL,5517,0,2527
24/Jul/1995,04,802,NORMAL,5517,0,2527
24/Jul/1995,05,1050,NORMAL,5517,0,2527
24/Jul/1995,06,1174,NORMAL,5517,0,2527
24/Jul/1995,07,1734,NORMAL,5517,0,2527
24/Jul/1995,08,2616,NORMAL,5517,0,2527
24/Jul/1995,09,3587,NORMAL,5517,0,2527
24/Jul/1995,10,3332,NORMAL,5517,0,2527
24/Jul/1995,11,4016,NORMAL,5517,0,2527
24/Jul/1995,12,5060,NORMAL,5517,0,2527
24/Jul/1995,13,4923,NORMAL,5517,0,2527
24/Jul/1995,14,4900,NORMAL,5517,0,2527
24/Jul/1995,15,5247,NORMAL,5517,0,2527
24/Jul/1995,16,4896,NORMAL,5517,0,2527
24/Jul/1995,17,3695,NORMAL,5517,0,2527
24/Jul/1995,18,2326,NORMAL,5517,0,2527
24/Jul/1995,19,2239,NORMAL,5517,0,2527
24/Jul/1995,20,1566,NORMAL,5517,0,2527
24/Jul/1995,21,2144,NORMAL,5517,0,2527
24/Jul/1995,22,1958,NORMAL,5517,0,2527
24/Jul/1995,23,1783,NORMAL,5517,0,2527
25/Aug/1995,00,1507,NORMAL,5517,0,2527
25/Aug/1995,01,1311,NORMAL,5517,0,2527
25/Aug/1995,02,1178,NORMAL,5517,0,2527
25/Aug/1995,03,959,NORMAL,5517,0,2527
25/Aug/1995,04,850,NORMAL,5517,0,2527
25/Aug/1995,05,1159,NORMAL,5517,0,2527
25/Aug/1995,06,1060,NORMAL,5517,0,2527
25/Aug/1995,07,2082,NORMAL,5517,0,2527
25/Aug/1995,08,2978,NORMAL,5517,0,2527
25/Aug/1995,09,3270,NORMAL,5517,0,2527
25/Aug/1995,10,3443,NORMAL,5517,0,2527
25/Aug/1995,11,3750,NORMAL,5517,0,2527
25/Aug/1995,12,4091,NORMAL,5517,0,2527
25/Aug/1995,13,4046,NORMAL,5517,0,2527
25/Aug/1995,14,3872,NORMAL,5517,0,2527
25/Aug/1995,15,3991,NORMAL,5517,0,2527
25/Aug/1995,16,3391,NORMAL,5517,0,2527
25/Aug/1995,17,2802,NORMAL,5517,0,2527
25/Aug/1995,18,2162,NORMAL,5517,0,2527
25/Aug/1995,19,1840,NORMAL,5517,0,2527
25/Aug/1995,20,1811,NORMAL,5517,0,2527
25/Aug/1995,21,2127,NORMAL,5517,0,2527
25/Aug/1995,22,1720,NORMAL,5517,0,2527
25/Aug/1995,23,1916,NORMAL,5517,0,2527
25/Jul/1995,00,1419,NORMAL,5517,0,2527
25/Jul/1995,01,1360,NORMAL,5517,0,2527
25/Jul/1995,02,1079,NORMAL,5517,0,2527
25/Jul/1995,03,1125,NORMAL,5517,0,2527
25/Jul/1995,04,1060,NORMAL,5517,0,2527
25/Jul/1995,05,933,NORMAL,5517,0,2527
25/Jul/1995,06,826,NORMAL,5517,0,2527
25/Jul/1995,07,1558,NORMAL,5517,0,2527
25/Jul/1995,08,2479,NORMAL,5517,0,2527
25/Jul/1995,09,3337,NORMAL,5517,0,2527
25/Jul/1995,10,3723,NORMAL,5517,0,2527
25/Jul/1995,11,4292,NORMAL,5517,0,2527
25/Jul/1995,12,5108,NORMAL,5517,0,2527
25/Jul/1995,13,5128,NORMAL,5517,0,2527
25/Jul/1995,14,4117,NORMAL,5517,0,2527
25/Jul/1995,15,4503,NORMAL,5517,0,2527
25/Jul/1995,16,4757,NORMAL,5517,0,2527
25/Jul/1995,17,3415,NORMAL,5517,0,2527
25/Jul/1995,18,2202,NORMAL,5517,0,2527
25/Jul/1995,19,2070,NORMAL,5517,0,2527
25/Jul/1995,20,2280,NORMAL,5517,0,2527
25/Jul/1995,21,2060,NORMAL,5517,0,2527
25/Jul/1995,22,2203,NORMAL,5517,0,2527
25/Jul/1995,23,1664,NORMAL,5517,0,2527
26/Aug/1995,00,1355,NORMAL,5517,0,2527
26/Aug/1995,01,1230,NORMAL,5517,0,2527
26/Aug/1995,02,770,NORMAL,5517,0,2527
26/Aug/1995,03,863,NORMAL,5517,0,2527
26/Aug/1995,04,590,NORMAL,5517,0,2527
26/Aug/1995,05,423,NORMAL,5517,0,2527
26/Aug/1995,06,479,NORMAL,5517,0,2527
26/Aug/1995,07,601,NORMAL,5517,0,2527
26/Aug/1995,08,1075,NORMAL,5517,0,2527
26/Aug/1995,09,1219,NORMAL,5517,0,2527
26/Aug/1995,10,1111,NORMAL,5517,0,2527
26/Aug/1995,11,1179,NORMAL,5517,0,2527
26/Aug/1995,12,1281,NORMAL,5517,0,2527
26/Aug/1995,13,1573,NORMAL,5517,0,2527
26/Aug/1995,14,1795,NORMAL,5517,0,2527
26/Aug/1995,15,1987,NORMAL,5517,0,2527
26/Aug/1995,16,1750,NORMAL,5517,0,2527
26/Aug/1995,17,1661,NORMAL,5517,0,2527
26/Aug/1995,18,1787,NORMAL,5517,0,2527
26/Aug/1995,19,1849,NORMAL,5517,0,2527
26/Aug/1995,20,1490,NORMAL,5517,0,2527
26/Aug/1995,21,1613,NORMAL,5517,0,2527
